conversation id,Date,Status,Escalated,Escalated_2,Escalation Reason,Abandoned,Abandoned_during_VA,Abandonment by customer - flag,Abandonment_Last_Completed_Stage,Authentication by VA success flag,Authentication by VA failure reason,AHT,AHT_Bucket,MPU_AHT,Verification_AHT,Intent_Identified_1,Intent_Identified_2,Intent_Identified_3,Intent_Identified_4,Intent_Identified_5,Intent_Identified_N,Intent_Identified_1stattempt_1,Intent_Identified_1stattempt_2,Intent_Identified_1stattempt_3,Intent_Identified_1stattempt_4,Intent_Identified_1stattempt_5,Intent_Identified_1stattempt_N,MPU_Intent_Identified_Flag,MPU_Intent_Identified_1stattempt_Flag,Here_for_MPU_Flag,Out of scope intent,MPU_Eligible_flag,MPU_Case_Closure,Number of Prompts from AI,Number of Successful Prompts from AI,Missed_Utterance,Missed_Utterance_Auth,Missed_Utterance_IntentIdentification,Missed_Utterance_MPU,AI_Prompts_Auth,AI_Prompts_IntentIdentification,AI_Prompts_MPU,Handled by Agentic AI flag,Retry of authentication flag,Retry of MPU flag,Auth_Retry_Prompt,MPU_Retry_Prompt,Half_hourly_interval,Caller_Type
bc2abd5a-a7bb-4c83-9b81-eee0b6a04c79,2025-09-25 07:09:22.847829 UTC,0,,0,0,,0,,0,,,6,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e57f01c4-f129-419e-87fe-46eca5ec3d4e,2025-09-25 07:09:31.567263 UTC,0,,0,0,,0,,0,,,1,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96091482-8d57-452d-b471-8b0d1e727169,2025-09-25 07:09:46.444172 UTC,0,,0,0,,0,,0,,,558,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24f213cb-6366-4cbd-b62d-1de4ef3aaea2,2025-09-25 07:28:20.110586 UTC,0,,0,0,,0,,0,,,42,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081xWIvXq4YQseAJ0Py4_FzPQ,2025-09-25 07:33:40.285003 UTC,0,,0,0,,0,,0,,,42,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119WtakdNuQTV6Vb2atAntKRw,2025-09-25 07:35:16.729301 UTC,0,,0,0,,0,,0,,,34,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c92b976-5501-412a-bcd4-24d813f71e3f,2025-09-25 07:50:22.530742 UTC,0,,0,0,,0,,0,,,46,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119J7B-1yuHSvSlg1zNWQMtJw,2025-09-25 07:52:05.421390 UTC,0,,0,0,,0,,0,,,110,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e4f0aa50-fa8d-4bb6-8b96-4e3039115722,2025-09-25 09:24:27.351807 UTC,0,,0,0,,0,,0,,,90,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f3832529-199d-4638-a740-8d15b2b29f63,2025-09-25 09:28:52.475733 UTC,0,,0,0,,0,,0,,,12,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768598fb-8d62-4b3b-a0c6-54acb4c0538e,2025-09-25 10:01:26.148870 UTC,0,,0,0,,0,,0,,,52,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a1cec885-152b-4146-8936-e51cc4bd106f,2025-09-25 10:57:10.808766 UTC,0,,0,0,,0,,0,,,169,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8b72605-395f-4d44-9e72-4614eab5120e,2025-09-25 11:04:20.683668 UTC,0,,0,0,,0,,0,,,4,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4a85dd30-7e4a-4f28-9251-a0167145f86c,2025-09-25 11:30:56.079645 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
090921f0-bd6c-442b-a20a-fe09f46e2d84,2025-09-25 11:31:10.933014 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88eaedf3-6c76-402a-94ee-6382e344abee,2025-09-25 12:14:27.746216 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb898dfd-f356-442b-9986-b6c03388ccbf,2025-09-25 12:14:44.222174 UTC,0,,0,0,,0,,0,,,102,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beb698c8-227f-48c5-af5d-8e86170a4cb5,2025-09-25 12:16:43.417402 UTC,0,,0,0,,0,,0,,,13,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b88af32-9cc8-4391-b110-05de9b7fad1d,2025-09-25 12:17:27.545478 UTC,0,,0,0,,0,,0,,,24,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e9820742-858c-44ac-9efc-2c9935fe3dc3,2025-09-25 12:20:20.837434 UTC,0,,0,0,,0,,0,,,13,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08a9d08d-6968-42ab-853e-8fb4aeac4757,2025-09-25 12:20:43.002732 UTC,0,,0,0,,0,,0,,,115,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0dbb8040-c518-4383-8843-0e62032355c0,2025-09-25 12:22:48.613896 UTC,0,,0,0,,0,,0,,,56,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103_ftd-PVcQ4OD4XSV_Vjubg,2025-09-25 12:39:35.246662 UTC,0,,0,0,,0,,0,,,58,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193VM7ZYwERPCryBQvqGUXGw,2025-09-25 12:41:32.440173 UTC,0,,0,0,,0,,0,,,53,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039u87PKgpSLS8k5G1zUcx3g,2025-09-25 12:43:37.267495 UTC,0,,0,0,,0,,0,,,151,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ce075b8-ce88-4c7a-9b22-a6370fbc33f0,2025-09-25 13:07:24.167749 UTC,0,,0,0,,0,,0,,,46,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19959179-7cbf-4544-93c0-f6cad9fde076,2025-09-25 13:20:56.041129 UTC,0,,0,0,,0,,0,,,34,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85793550-94de-4d24-8600-489580598c8f,2025-09-25 13:26:17.726179 UTC,0,,0,0,,0,,0,,,7,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5680f790-a052-4972-83ac-a8b5df171b4f,2025-09-25 13:34:53.434318 UTC,0,,0,0,,0,,0,,,7,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9058423c-9919-473e-87a9-ad20756612ac,2025-09-25 13:39:22.339044 UTC,0,,0,0,,0,,0,,,87,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c461cf1-9e6e-42b3-b710-bf2fd5e7dc51,2025-09-25 13:44:08.648585 UTC,0,,0,0,,0,,0,,,10,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e14426c4-44b3-4edf-b0d5-93ec996cf160,2025-09-25 13:48:49.102098 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a4f23fc-ccf0-43af-813c-ebfedbea36f7,2025-09-25 13:49:03.634124 UTC,0,,0,0,,0,,0,,,158,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aac61817-63d6-4660-82e6-ab4a38caae43,2025-09-25 13:49:37.791476 UTC,0,,0,0,,0,,0,,,10,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5df63c95-0840-4b35-83ef-2648ef3a184e,2025-09-25 13:58:50.118499 UTC,0,,0,0,,0,,0,,,9,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87adb7cd-f540-43aa-833f-00b8b6f7f9b1,2025-09-25 14:00:13.527507 UTC,0,,0,0,,0,,0,,,10,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4678aee4-fa0b-416e-b980-2651424d4577,2025-09-25 14:04:37.471446 UTC,0,,0,0,,0,,0,,,66,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822406fd-a62b-44f0-a535-1013ae9dd683,2025-09-25 14:06:08.268412 UTC,0,,0,0,,0,,0,,,20,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d27909a4-5a02-42df-995a-19765a240333,2025-09-25 14:14:02.094132 UTC,0,,0,0,,0,,0,,,6,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fef1c60e-be31-48d5-996a-616a5f7e9950,2025-09-25 14:18:46.762660 UTC,0,,0,0,,0,,0,,,6,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b00d2c77-89ec-4fbc-bf5d-e83f86a0bba3,2025-09-25 14:22:52.308277 UTC,0,,0,0,,0,,0,,,135,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94f1fe18-98af-4178-ae58-0570488b111c,2025-09-25 14:25:43.231940 UTC,0,,0,0,,0,,0,,,11,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c692bf86-bf10-4cbf-888a-8d54eacf266a,2025-09-25 14:26:49.508955 UTC,0,,0,0,,0,,0,,,13,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c899fc9a-2c5b-45b7-90a0-225472e54905,2025-09-25 14:28:09.402737 UTC,0,,0,0,,0,,0,,,23,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315a268a-a444-45be-9a6f-ae785e214b39,2025-09-25 14:33:25.675434 UTC,0,,0,0,,0,,0,,,6,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de1e9761-15d2-4cf1-b020-96a3aeabc12a,2025-09-25 14:33:50.496234 UTC,0,,0,0,,0,,0,,,52,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75ece75f-260e-4c8b-ac48-9f4c689754bb,2025-09-25 14:39:52.228702 UTC,0,,0,0,,0,,0,,,11,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57b1ffcd-7181-4145-b69b-69aad9d77b15,2025-09-25 14:47:17.645539 UTC,0,,0,0,,0,,0,,,9,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b4b9c347-6242-45b6-9cd4-5bd4ade1d202,2025-09-25 14:49:38.811690 UTC,0,,0,0,,0,,0,,,20,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13ac261b-aca8-423b-bb6d-f688576e2935,2025-09-25 14:50:58.477308 UTC,0,,0,0,,0,,0,,,251,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e9ba081f-ef87-42a6-a660-a79d7f95febc,2025-09-25 14:59:04.528040 UTC,0,,0,0,,0,,0,,,11,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6f578dfb-d57f-4aa2-8c8f-78fa3da77c92,2025-09-25 14:59:28.665829 UTC,0,,0,0,,0,,0,,,46,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daaef124-1895-498a-8a53-92af97a5e2b0,2025-09-25 15:03:57.990453 UTC,0,,0,0,,0,,0,,,10,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d4b8b051-8bfb-4f20-9f9b-12c4358b6979,2025-09-25 15:05:45.883239 UTC,0,,0,0,,0,,0,,,431,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081MIzwoyqLTDGEuUP_-jAa-Q,2025-09-25 15:07:57.047389 UTC,0,,0,0,,0,,0,,,116,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b0890d97-3d70-49ef-a601-309e5453d195,2025-09-25 15:13:07.873380 UTC,0,,0,0,,0,,0,,,48,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bed93b6-e7e1-47ba-be16-b16cefcfaf42,2025-09-25 15:16:44.746990 UTC,0,,0,0,,0,,0,,,10,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081vETEgsFfQZSYDYbjbuFhxQ,2025-09-25 15:17:36.468637 UTC,0,,0,0,,0,,0,,,149,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065sh0d-3cwT3-4MQDx104NxA,2025-09-25 15:22:45.321972 UTC,0,,0,0,,0,,0,,,180,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838217e9-b4bf-4fe8-81dd-ab75013dc089,2025-09-25 15:36:42.698540 UTC,0,,0,0,,0,,0,,,73,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201d4a7-a0eb-44cb-a2a6-5300a0ae60c9,2025-09-25 15:38:02.493859 UTC,0,,0,0,,0,,0,,,76,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74d38791-be9e-457b-ac71-b9dfbf3423ba,2025-09-25 16:42:21.075096 UTC,0,,0,0,,0,,0,,,18,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51a4ead1-1790-47d3-8b84-73e30479b8a8,2025-09-25 18:14:48.166436 UTC,0,,0,0,,0,,0,,,109,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40f865f0-ef52-4131-a484-949572727a74,2025-09-25 18:18:08.455923 UTC,0,,0,0,,0,,0,,,27,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e005a11b-a724-464e-8ec6-d5d840953dd1,2025-09-25 18:21:40.704837 UTC,0,,0,0,,0,,0,,,3,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081b4FgQ5nARaWeW65i8xcIvQ,2025-09-25 18:25:56.663492 UTC,0,false,0,0,,0,,0,,,123,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cbda669-5c52-420d-b8f0-335404ed4fa9,2025-09-25 18:26:55.721818 UTC,0,,0,0,,0,,0,,,51,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b444305-d71c-449a-a243-f19729a83c59,2025-09-25 18:28:01.969675 UTC,0,,0,0,,0,,0,,,14,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081vaGu9AY7TMO2JkBrocm0aQ,2025-09-25 18:30:19.325547 UTC,0,,0,0,,0,,0,,,73,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119GqNlyetVTHKJr57e4z7ZKw,2025-09-25 18:34:25.241842 UTC,0,,0,0,,0,,0,,,86,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d9d5cf12-2d1a-4474-9b3e-14317bbb5a71,2025-09-25 18:39:39.147971 UTC,0,,0,0,,0,,0,,,21,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103ERecvaD4QESzaSIM7PEa-g,2025-09-25 18:40:52.729682 UTC,0,,0,0,,0,,0,,,151,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119kEALU9QmS2OdjoZJvxYKTw,2025-09-25 18:48:06.620100 UTC,0,,0,0,,0,,0,,,226,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103q3kWwc0qRLGrdmxyeQYPGg,2025-09-25 18:57:10.614286 UTC,0,,0,0,,0,,0,,,104,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b6d6576-1477-4f35-8d2e-de53970fb1ee,2025-09-25 19:01:25.919462 UTC,0,,0,0,,0,,0,,,21,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119AWKV6iUJSpibELP9A9-d3w,2025-09-25 19:01:37.166214 UTC,0,,0,0,,0,,0,,,59,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006b0313-bb89-4dae-8c77-767689ccddbd,2025-09-25 19:02:44.366579 UTC,0,,0,0,,0,,0,,,132,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119xv8C3IzSRcSMANuh9UN9Cw,2025-09-25 19:03:37.149624 UTC,0,,0,0,,0,,0,,,82,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119QQLLPD3GSDG7n8NYUG4Hyw,2025-09-25 19:29:54.212007 UTC,0,,0,0,,0,,0,,,40,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10362Rru_C-RmqEiz_3y6Xrzg,2025-09-25 19:31:45.265958 UTC,0,,0,0,,0,,0,,,41,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28ae597b-aafd-476c-b600-453e9d29179f,2025-09-25 19:33:58.235050 UTC,0,,0,0,,0,,0,,,23,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31f83062-0dc9-4da8-88b5-ede2a22955d7,2025-09-25 19:34:14.772345 UTC,0,,0,0,,0,,0,,,28,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081O0dlQ4BxSHCVJsOwAVqfwQ,2025-09-25 19:41:31.763184 UTC,0,,0,0,,0,,0,,,37,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327b9f8e-ae76-402b-8757-e9fddfac62d0,2025-09-25 19:43:58.601180 UTC,0,,0,0,,0,,0,,,46,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065cx2RhnCsS8qn3sDzONzSAA,2025-09-25 19:57:58.657149 UTC,0,,0,0,,0,,0,,,279,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081qLpHi9iATHiMh4z1Yx7a4Q,2025-09-25 19:59:45.954197 UTC,0,,0,0,,0,,0,,,164,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119ZMkf-dFXTOqvC6q-YIN46w,2025-09-25 20:05:33.712013 UTC,0,,0,0,,0,,0,,,175,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194NRb2arXQDinFGsIBjU_dw,2025-09-25 20:47:15.350975 UTC,0,,0,0,,0,,0,,,62,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103GKbxcX8vSJGIcfYHaMYEGg,2025-09-25 20:50:22.385069 UTC,0,,0,0,,0,,0,,,106,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d8680ac-b8a6-46a6-a272-22df6b87cfa2,2025-09-25 21:08:06.099697 UTC,0,,0,0,,0,,0,,,75,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86bbe2e7-8b31-4380-8666-ce7ce5ce7367,2025-09-25 21:10:33.358397 UTC,0,,0,0,,0,,0,,,9,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607402b6-b7d8-416e-96f4-5a17d3658e70,2025-09-25 21:12:19.051448 UTC,0,,0,0,,0,,0,,,11,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065rzwuYuiLRGCemMTiuX5moA,2025-09-25 21:14:37.926108 UTC,0,,0,0,,0,,0,,,95,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119AqDbehkVRuSy7wGf8SSxnw,2025-09-25 21:18:00.203716 UTC,0,,0,0,,0,,0,,,89,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081tMMjLBR2T2mTQvf1hHSw1Q,2025-09-25 21:21:09.970022 UTC,0,,0,0,,0,,0,,,78,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065thNyUJE9SGSiJEMuBZfF_A,2025-09-25 21:28:02.185745 UTC,0,,0,0,,0,,0,,,86,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
